"customer_id","category_id","name","film_id","title","release_year","rental_duration","rental_rate","rating","language_id","language_name","inventory_id","store_id","rental_id","rental_date","return_date","payment_id","amount","payment_date"
112,8,"Family",780,"Sensibility Rear",2006,7,"4.99","PG",1,"English             ",3568,2,7761,"2005-07-28 06:31:45","2005-07-30 01:36:45",30255,"4.99","2007-04-28 05:00:11.996577"
112,4,"Classics",471,"Island Exorcist",2006,7,"2.99","NC-17",1,"English             ",2184,2,6550,"2005-07-12 05:03:14","2005-07-19 04:06:14",30253,"2.99","2007-04-12 03:31:40.996577"
112,5,"Comedy",814,"Snatch Slipper",2006,6,"4.99","PG",1,"English             ",3722,1,5351,"2005-07-09 17:40:52","2005-07-14 16:55:52",30251,"4.99","2007-04-09 16:09:18.996577"
112,13,"New",935,"Vanished Garden",2006,5,"0.99","R",1,"English             ",4291,2,5385,"2005-07-09 19:18:11","2005-07-16 18:50:11",30252,"2.99","2007-04-09 17:46:37.996577"
112,4,"Classics",346,"Galaxy Sweethearts",2006,4,"4.99","R",1,"English             ",1579,2,7691,"2005-07-28 03:30:09","2005-07-29 21:31:09",30254,"4.99","2007-04-28 01:58:35.996577"
112,10,"Games",227,"Details Packer",2006,4,"4.99","R",1,"English             ",1013,1,2193,"2005-06-18 01:38:45","2005-06-22 19:51:45",18937,"4.99","2007-02-18 00:07:11.996577"
NULL,4,"Classics",228,"Detective Vision",2006,4,"0.99","PG-13",1,"English             ",1020,2,396,"2005-05-27 11:47:04","2005-05-29 10:14:04",NULL,NULL,NULL
NULL,8,"Family",82,"Blood Argonauts",2006,3,"0.99","G",1,"English             ",372,1,701,"2005-05-29 02:26:27","2005-06-03 04:59:27",NULL,NULL,NULL
NULL,6,"Documentary",945,"Virginian Pluto",2006,5,"0.99","R",1,"English             ",4338,2,510,"2005-05-28 02:52:14","2005-05-30 21:20:14",NULL,NULL,NULL
NULL,6,"Documentary",945,"Virginian Pluto",2006,5,"0.99","R",1,"English             ",4339,2,776,"2005-05-29 13:35:35","2005-06-03 17:33:35",NULL,NULL,NULL
113,10,"Games",591,"Monsoon Cause",2006,6,"4.99","PG",1,"English             ",2695,2,12392,"2005-08-18 08:57:58","2005-08-25 05:20:58",23726,"5.99","2007-03-18 07:26:24.996577"
113,1,"Action",707,"Quest Mussolini",2006,5,"2.99","R",1,"English             ",3220,2,3162,"2005-06-20 21:21:15","2005-06-29 18:42:15",18944,"6.99","2007-02-20 19:49:41.996577"
113,6,"Documentary",734,"Road Roxanne",2006,4,"4.99","R",1,"English             ",3342,2,3124,"2005-06-20 18:28:19","2005-06-28 21:08:19",18943,"8.99","2007-02-20 16:56:45.996577"
113,6,"Documentary",622,"Newsies Story",2006,4,"0.99","G",1,"English             ",2836,2,3004,"2005-06-20 10:04:36","2005-06-23 07:38:36",18942,"0.99","2007-02-20 08:33:02.996577"
113,16,"Travel",609,"Muscle Bright",2006,7,"2.99","G",1,"English             ",2778,2,2783,"2005-06-19 18:29:10","2005-06-21 22:09:10",18941,"2.99","2007-02-19 16:57:36.996577"
113,7,"Drama",958,"Wardrobe Phantom",2006,6,"2.99","G",1,"English             ",4388,2,2282,"2005-06-18 06:48:23","2005-06-24 11:04:23",18940,"2.99","2007-02-18 05:16:49.996577"
113,7,"Drama",979,"Witches Panic",2006,6,"4.99","NC-17",1,"English             ",4478,1,2077,"2005-06-17 16:46:11","2005-06-19 15:10:11",18939,"4.99","2007-02-17 15:14:37.996577"
113,15,"Sports",898,"Tourist Pelican",2006,4,"4.99","PG-13",1,"English             ",4134,1,3657,"2005-07-06 07:55:30","2005-07-11 07:18:30",30262,"5.99","2007-04-06 06:23:56.996577"
113,9,"Foreign",15,"Alien Center",2006,5,"2.99","NC-17",1,"English             ",76,2,4333,"2005-07-07 18:31:50","2005-07-08 21:26:50",30263,"2.99","2007-04-07 17:00:16.996577"
113,8,"Family",557,"Manchurian Curtain",2006,5,"2.99","PG",1,"English             ",2539,1,5189,"2005-07-09 10:23:21","2005-07-14 08:06:21",30264,"2.99","2007-04-09 08:51:47.996577"
113,12,"Music",877,"Taxi Kick",2006,4,"0.99","PG-13",1,"English             ",4024,1,5324,"2005-07-09 16:34:18","2005-07-15 12:35:18",30265,"2.99","2007-04-09 15:02:44.996577"
113,13,"New",760,"Samurai Lion",2006,5,"2.99","G",1,"English             ",3470,2,5655,"2005-07-10 07:31:06","2005-07-17 08:22:06",30266,"4.99","2007-04-10 05:59:32.996577"
113,14,"Sci-Fi",73,"Bingo Talented",2006,5,"2.99","PG-13",1,"English             ",326,1,5774,"2005-07-10 13:31:56","2005-07-18 07:32:56",30267,"5.99","2007-04-10 12:00:22.996577"
113,7,"Drama",728,"Reunion Witches",2006,3,"0.99","R",1,"English             ",3306,1,6025,"2005-07-11 02:18:13","2005-07-11 23:30:13",30268,"0.99","2007-04-11 00:46:39.996577"
113,14,"Sci-Fi",602,"Mourning Purple",2006,5,"0.99","PG",1,"English             ",2744,1,6836,"2005-07-12 18:58:05","2005-07-15 17:45:05",30269,"0.99","2007-04-12 17:26:31.996577"
113,8,"Family",695,"President Bang",2006,6,"4.99","PG",1,"English             ",3166,1,7468,"2005-07-27 18:52:27","2005-08-03 19:29:27",30270,"5.99","2007-04-27 17:20:53.996577"
113,6,"Documentary",142,"Chicken Hellfighters",2006,3,"0.99","PG",1,"English             ",655,1,7587,"2005-07-27 23:23:03","2005-08-01 17:34:03",30271,"2.99","2007-04-27 21:51:29.996577"
113,4,"Classics",548,"Magnificent Chitty",2006,3,"2.99","R",1,"English             ",2496,1,9221,"2005-07-30 13:20:06","2005-08-06 13:58:06",30272,"6.99","2007-04-30 11:48:32.996577"
113,7,"Drama",683,"Pity Bound",2006,5,"4.99","NC-17",1,"English             ",3111,2,10181,"2005-08-01 00:00:44","2005-08-04 19:33:44",30273,"4.99","2007-04-30 22:29:10.996577"
113,9,"Foreign",311,"Fiction Christmas",2006,4,"0.99","PG",1,"English             ",1424,2,15770,"2005-08-23 13:18:16","2005-08-29 11:31:16",23730,"2.99","2007-03-23 11:46:42.996577"
113,2,"Animation",489,"Juggler Hardly",2006,4,"0.99","PG-13",1,"English             ",2260,1,15600,"2005-08-23 06:31:24","2005-08-28 06:53:24",23729,"1.99","2007-03-23 04:59:50.996577"
113,11,"Horror",665,"Patton Interview",2006,4,"2.99","PG",1,"English             ",3031,1,13406,"2005-08-19 22:22:01","2005-08-22 18:16:01",23728,"2.99","2007-03-19 20:50:27.996577"
113,11,"Horror",275,"Egypt Tenenbaums",2006,3,"0.99","PG",1,"English             ",1246,1,12817,"2005-08-19 01:04:35","2005-08-25 21:14:35",23727,"3.99","2007-03-18 23:33:01.996577"
113,5,"Comedy",938,"Velvet Terminator",2006,3,"4.99","R",1,"English             ",4306,1,11872,"2005-08-17 14:11:45","2005-08-21 17:02:45",23725,"5.99","2007-03-17 12:40:11.996577"
113,3,"Children",370,"Gorgeous Bingo",2006,4,"2.99","R",1,"English             ",1699,1,11655,"2005-08-17 05:11:07","2005-08-26 10:18:07",23724,"7.99","2007-03-17 03:39:33.996577"
113,8,"Family",810,"Slums Duck",2006,5,"0.99","PG",1,"English             ",3704,2,10578,"2005-08-01 13:48:02","2005-08-07 13:40:02",23723,"1.99","2007-03-01 12:16:28.996577"
113,16,"Travel",894,"Tomatoes Hellfighters",2006,6,"0.99","PG",1,"English             ",4110,1,10378,"2005-08-01 06:30:04","2005-08-06 09:10:04",23722,"0.99","2007-03-01 04:58:30.996577"
114,12,"Music",161,"Clue Grail",2006,6,"4.99","NC-17",1,"English             ",737,1,11547,"2005-08-17 00:59:24","2005-08-20 04:03:24",23731,"4.99","2007-03-16 23:27:50.996577"
114,6,"Documentary",407,"Hawk Chill",2006,5,"0.99","PG-13",1,"English             ",1865,1,12326,"2005-08-18 06:41:59","2005-08-19 10:16:59",23732,"0.99","2007-03-18 05:10:25.996577"
114,5,"Comedy",932,"Valley Packer",2006,3,"0.99","G",1,"English             ",4283,2,12685,"2005-08-18 19:51:29","2005-08-27 14:58:29",23733,"6.99","2007-03-18 18:19:55.996577"
114,7,"Drama",803,"Slacker Liaisons",2006,7,"4.99","R",1,"English             ",3666,1,13459,"2005-08-20 00:45:40","2005-08-29 02:53:40",23734,"6.99","2007-03-19 23:14:06.996577"
114,9,"Foreign",104,"Bugsy Song",2006,4,"2.99","G",1,"English             ",474,2,14158,"2005-08-21 02:43:20","2005-08-28 02:19:20",23735,"5.99","2007-03-21 01:11:46.996577"
114,4,"Classics",60,"Beast Hunchback",2006,3,"4.99","R",1,"English             ",271,1,14867,"2005-08-22 03:14:46","2005-08-25 03:53:46",23736,"4.99","2007-03-22 01:43:12.996577"
114,8,"Family",63,"Bedazzled Married",2006,6,"0.99","PG",1,"English             ",281,1,15485,"2005-08-23 02:04:57","2005-08-28 07:05:57",23737,"0.99","2007-03-23 00:33:23.996577"
114,11,"Horror",665,"Patton Interview",2006,4,"2.99","PG",1,"English             ",3033,2,15528,"2005-08-23 03:45:40","2005-08-25 01:16:40",23738,"2.99","2007-03-23 02:14:06.996577"
114,1,"Action",707,"Quest Mussolini",2006,5,"2.99","R",1,"English             ",3217,1,15646,"2005-08-23 08:19:55","2005-08-29 02:32:55",23739,"3.99","2007-03-23 06:48:21.996577"
114,9,"Foreign",452,"Illusion Amelie",2006,4,"0.99","R",1,"English             ",2088,2,16047,"2005-08-23 22:42:48","2005-08-25 02:48:48",23740,"0.99","2007-03-23 21:11:14.996577"
114,1,"Action",915,"Truman Crazy",2006,7,"4.99","G",1,"English             ",4207,1,9717,"2005-07-31 08:24:41","2005-08-04 02:51:41",30288,"4.99","2007-04-30 06:53:07.996577"
114,13,"New",551,"Maiden Home",2006,3,"4.99","PG",1,"English             ",2505,1,8590,"2005-07-29 12:32:20","2005-08-07 08:00:20",30287,"10.99","2007-04-29 11:00:46.996577"
114,16,"Travel",167,"Coma Head",2006,6,"4.99","NC-17",1,"English             ",765,1,8496,"2005-07-29 09:05:33","2005-08-02 06:32:33",30286,"4.99","2007-04-29 07:33:59.996577"
114,9,"Foreign",565,"Matrix Snowman",2006,6,"4.99","PG-13",1,"English             ",2579,1,7938,"2005-07-28 12:39:11","2005-08-04 16:56:11",30285,"5.99","2007-04-28 11:07:37.996577"
114,7,"Drama",230,"Diary Panic",2006,7,"2.99","G",1,"English             ",1028,1,7565,"2005-07-27 22:33:59","2005-07-30 03:03:59",30284,"2.99","2007-04-27 21:02:25.996577"
114,2,"Animation",193,"Crossroads Casualties",2006,5,"2.99","G",1,"English             ",878,2,7462,"2005-07-27 18:47:47","2005-07-29 20:46:47",30283,"2.99","2007-04-27 17:16:13.996577"
114,3,"Children",735,"Robbers Joon",2006,7,"2.99","PG-13",1,"English             ",3344,1,7316,"2005-07-27 13:19:03","2005-07-28 07:43:03",30282,"2.99","2007-04-27 11:47:29.996577"
114,13,"New",320,"Flamingos Connecticut",2006,4,"4.99","PG-13",1,"English             ",1460,1,6754,"2005-07-12 14:59:24","2005-07-14 11:04:24",30281,"4.99","2007-04-12 13:27:50.996577"
114,8,"Family",43,"Atlantis Cause",2006,6,"2.99","G",1,"English             ",189,1,6188,"2005-07-11 11:31:47","2005-07-15 09:28:47",30280,"2.99","2007-04-11 10:00:13.996577"
114,9,"Foreign",380,"Greek Everyone",2006,7,"2.99","PG",1,"English             ",1751,2,5625,"2005-07-10 05:44:02","2005-07-12 00:03:02",30279,"2.99","2007-04-10 04:12:28.996577"
114,10,"Games",227,"Details Packer",2006,4,"4.99","R",1,"English             ",1015,2,5624,"2005-07-10 05:43:16","2005-07-12 05:33:16",30278,"4.99","2007-04-10 04:11:42.996577"
114,9,"Foreign",11,"Alamo Videotape",2006,6,"0.99","G",1,"English             ",55,1,5418,"2005-07-09 20:41:35","2005-07-14 00:15:35",30277,"0.99","2007-04-09 19:10:01.996577"
114,3,"Children",852,"Strangelove Desire",2006,4,"0.99","NC-17",1,"English             ",3908,2,4025,"2005-07-07 02:13:24","2005-07-08 00:47:24",30276,"0.99","2007-04-07 00:41:50.996577"
114,15,"Sports",42,"Artist Coldblooded",2006,5,"2.99","NC-17",1,"English             ",187,2,3924,"2005-07-06 20:38:02","2005-07-11 23:35:02",30275,"2.99","2007-04-06 19:06:28.996577"
114,15,"Sports",420,"Holes Brannigan",2006,7,"4.99","PG",1,"English             ",1934,2,3484,"2005-07-05 23:23:11","2005-07-11 00:27:11",30274,"4.99","2007-04-05 21:51:37.996577"
114,1,"Action",162,"Clueless Bucket",2006,4,"2.99","R",1,"English             ",739,1,2059,"2005-06-17 15:36:12","2005-06-18 19:01:12",18945,"2.99","2007-02-17 14:04:38.996577"
114,4,"Classics",190,"Creepers Kane",2006,5,"4.99","NC-17",1,"English             ",865,2,2680,"2005-06-19 12:13:37","2005-06-27 15:15:37",18946,"7.99","2007-02-19 10:42:03.996577"
114,4,"Classics",445,"Hyde Doctor",2006,5,"2.99","G",1,"English             ",2048,1,3094,"2005-06-20 16:06:51","2005-06-24 13:23:51",18947,"2.99","2007-02-20 14:35:17.996577"
114,1,"Action",287,"Entrapment Satisfaction",2006,5,"0.99","R",1,"English             ",1300,1,3144,"2005-06-20 20:14:20","2005-06-30 01:46:20",18948,"5.99","2007-02-20 18:42:46.996577"
NULL,15,"Sports",719,"Records Zorro",2006,7,"4.99","PG",1,"English             ",3264,1,255,"2005-05-26 14:52:15","2005-05-27 12:45:15",NULL,NULL,NULL
NULL,3,"Children",68,"Betrayed Rear",2006,5,"4.99","NC-17",1,"English             ",303,2,205,"2005-05-26 07:59:37","2005-05-29 09:43:37",NULL,NULL,NULL
NULL,16,"Travel",286,"Enough Raging",2006,7,"2.99","NC-17",1,"English             ",1299,2,889,"2005-05-30 07:14:53","2005-05-31 07:56:53",NULL,NULL,NULL
114,13,"New",251,"Dragonfly Strangers",2006,6,"4.99","NC-17",1,"English             ",1132,1,12506,"2006-02-14 15:16:03",NULL,32053,"4.99","2007-05-14 13:44:29.996577"
115,2,"Animation",820,"Sons Interview",2006,3,"2.99","NC-17",1,"English             ",3751,2,13056,"2006-02-14 15:16:03",NULL,32054,"2.99","2007-05-14 13:44:29.996577"
NULL,12,"Music",12,"Alaska Phantom",2006,6,"0.99","PG",1,"English             ",63,2,983,"2005-05-30 22:15:51","2005-06-02 22:56:51",NULL,NULL,NULL
NULL,4,"Classics",445,"Hyde Doctor",2006,5,"2.99","G",1,"English             ",2052,2,1102,"2005-05-31 14:20:29","2005-06-04 17:38:29",NULL,NULL,NULL
NULL,10,"Games",406,"Haunting Pianist",2006,5,"0.99","R",1,"English             ",1859,1,915,"2005-05-30 11:20:27","2005-06-02 11:55:27",NULL,NULL,NULL
115,10,"Games",387,"Gun Bonnie",2006,7,"0.99","G",1,"English             ",1778,1,3624,"2005-07-06 06:06:27","2005-07-13 08:30:27",30290,"0.99","2007-04-06 04:34:53.996577"
115,15,"Sports",681,"Pirates Roxanne",2006,4,"0.99","PG",1,"English             ",3098,1,3544,"2005-07-06 02:06:32","2005-07-09 04:35:32",30289,"0.99","2007-04-06 00:34:58.996577"
115,9,"Foreign",486,"Jet Neighbors",2006,7,"4.99","R",1,"English             ",2248,1,3289,"2005-06-21 06:41:48","2005-06-30 00:54:48",18951,"6.99","2007-02-21 05:10:14.996577"
115,6,"Documentary",945,"Virginian Pluto",2006,5,"0.99","R",1,"English             ",4338,2,1361,"2005-06-15 13:37:38","2005-06-19 17:08:38",18949,"0.99","2007-02-15 12:06:04.996577"
115,14,"Sci-Fi",714,"Random Go",2006,6,"2.99","NC-17",1,"English             ",3244,2,1515,"2005-06-15 23:07:50","2005-06-20 02:33:50",18950,"2.99","2007-02-15 21:36:16.996577"
115,1,"Action",574,"Midnight Westward",2006,3,"0.99","G",1,"English             ",2619,2,11891,"2005-08-17 15:11:55","2005-08-22 11:11:55",23744,"2.99","2007-03-17 13:40:21.996577"
115,3,"Children",191,"Crooked Frogmen",2006,6,"0.99","PG-13",1,"English             ",868,1,10919,"2005-08-02 02:11:03","2005-08-04 01:49:03",23743,"0.99","2007-03-02 00:39:29.996577"
115,2,"Animation",644,"Oscar Gold",2006,7,"2.99","PG",1,"English             ",2931,2,10475,"2005-08-01 10:03:17","2005-08-10 15:50:17",23741,"4.99","2007-03-01 08:31:43.996577"
115,9,"Foreign",689,"Pollock Deliverance",2006,5,"2.99","PG",1,"English             ",3137,1,10647,"2005-08-01 16:08:46","2005-08-06 20:37:46",23742,"2.99","2007-03-01 14:37:12.996577"
115,15,"Sports",135,"Chance Resurrection",2006,3,"2.99","R",1,"English             ",621,1,6574,"2005-07-12 06:04:22","2005-07-18 03:19:22",30296,"5.99","2007-04-12 04:32:48.996577"
115,16,"Travel",233,"Disciple Mother",2006,3,"0.99","PG",1,"English             ",1042,1,6373,"2005-07-11 21:35:20","2005-07-13 23:22:20",30295,"0.99","2007-04-11 20:03:46.996577"
115,3,"Children",157,"Clockwork Paradise",2006,7,"0.99","PG-13",1,"English             ",717,2,15452,"2005-08-23 00:57:12","2005-08-28 00:19:12",23748,"0.99","2007-03-22 23:25:38.996577"
115,12,"Music",673,"Personal Ladybugs",2006,3,"0.99","PG-13",1,"English             ",3063,1,15176,"2005-08-22 15:30:25","2005-08-31 20:00:25",23747,"6.99","2007-03-22 13:58:51.996577"
115,4,"Classics",249,"Dracula Crystal",2006,7,"0.99","G",1,"English             ",1126,2,13977,"2005-08-20 19:02:34","2005-08-24 14:14:34",23746,"0.99","2007-03-20 17:31:00.996577"
115,8,"Family",832,"Splash Gump",2006,5,"0.99","PG",1,"English             ",3799,1,12366,"2005-08-18 07:55:14","2005-08-22 06:12:14",23745,"0.99","2007-03-18 06:23:40.996577"
115,7,"Drama",61,"Beauty Grease",2006,5,"4.99","G",1,"English             ",275,1,6798,"2005-07-12 16:49:11","2005-07-19 12:11:11",30297,"6.99","2007-04-12 15:17:37.996577"
115,3,"Children",833,"Splendor Patton",2006,5,"0.99","R",1,"English             ",3803,1,7355,"2005-07-27 14:45:59","2005-08-02 17:23:59",30298,"1.99","2007-04-27 13:14:25.996577"
115,4,"Classics",512,"League Hellfighters",2006,5,"4.99","PG-13",1,"English             ",2357,2,7465,"2005-07-27 18:50:30","2005-07-30 20:55:30",30299,"4.99","2007-04-27 17:18:56.996577"
115,12,"Music",398,"Hanover Galaxy",2006,5,"4.99","NC-17",1,"English             ",1836,2,7983,"2005-07-28 14:23:01","2005-07-29 11:51:01",30300,"4.99","2007-04-28 12:51:27.996577"
115,15,"Sports",902,"Trading Pinocchio",2006,6,"4.99","PG",1,"English             ",4155,1,8594,"2005-07-29 12:42:13","2005-08-02 07:38:13",30301,"4.99","2007-04-29 11:10:39.996577"
115,6,"Documentary",650,"Pacific Amistad",2006,3,"0.99","G",1,"English             ",2965,1,9578,"2005-07-31 02:54:31","2005-08-02 02:48:31",30302,"0.99","2007-04-30 01:22:57.996577"
115,9,"Foreign",414,"Hellfighters Sierra",2006,3,"2.99","PG",1,"English             ",1900,1,10022,"2005-07-31 18:25:30","2005-08-04 13:35:30",30303,"3.99","2007-04-30 16:53:56.996577"
115,4,"Classics",970,"Westward Seabiscuit",2006,7,"0.99","NC-17",1,"English             ",4437,2,6113,"2005-07-11 07:31:08","2005-07-20 11:01:08",30294,"2.99","2007-04-11 05:59:34.996577"
115,6,"Documentary",589,"Modern Dorado",2006,3,"0.99","PG",1,"English             ",2682,2,6080,"2005-07-11 05:08:11","2005-07-16 09:54:11",30293,"2.99","2007-04-11 03:36:37.996577"
115,7,"Drama",775,"Seattle Expecations",2006,4,"4.99","PG-13",1,"English             ",3547,2,5245,"2005-07-09 13:24:14","2005-07-12 11:16:14",30292,"4.99","2007-04-09 11:52:40.996577"
115,16,"Travel",601,"Moulin Wake",2006,4,"0.99","PG-13",1,"English             ",2740,1,4780,"2005-07-08 16:06:51","2005-07-13 18:34:51",30291,"1.99","2007-04-08 14:35:17.996577"
116,15,"Sports",187,"Cranes Reservoir",2006,5,"2.99","NC-17",1,"English             ",852,2,12376,"2005-08-18 08:20:29","2005-08-20 13:20:29",23752,"2.99","2007-03-18 06:48:55.996577"
116,8,"Family",867,"Super Wyoming",2006,5,"4.99","PG",1,"English             ",3980,1,3908,"2005-07-06 19:47:26","2005-07-13 19:59:26",30304,"6.99","2007-04-06 18:15:52.996577"
116,1,"Action",329,"Forrest Sons",2006,4,"2.99","R",1,"English             ",1502,1,3940,"2005-07-06 21:16:59","2005-07-07 19:17:59",30305,"2.99","2007-04-06 19:45:25.996577"
116,9,"Foreign",11,"Alamo Videotape",2006,6,"0.99","G",1,"English             ",56,1,4027,"2005-07-07 02:19:01","2005-07-10 01:12:01",30306,"0.99","2007-04-07 00:47:27.996577"
116,13,"New",933,"Vampire Whale",2006,4,"4.99","NC-17",1,"English             ",4286,1,4737,"2005-07-08 13:23:53","2005-07-12 18:49:53",30307,"4.99","2007-04-08 11:52:19.996577"
116,14,"Sci-Fi",572,"Metropolis Coma",2006,4,"2.99","PG-13",1,"English             ",2608,2,5169,"2005-07-09 09:22:25","2005-07-10 03:48:25",30308,"2.99","2007-04-09 07:50:51.996577"
116,8,"Family",315,"Finding Anaconda",2006,4,"0.99","R",1,"English             ",1442,2,6557,"2005-07-12 05:12:03","2005-07-20 06:49:03",30309,"4.99","2007-04-12 03:40:29.996577"
116,4,"Classics",266,"Dynamite Tarzan",2006,4,"0.99","PG-13",1,"English             ",1197,2,7238,"2005-07-27 10:13:41","2005-07-29 11:07:41",30310,"0.99","2007-04-27 08:42:07.996577"
116,4,"Classics",537,"Lover Truman",2006,3,"2.99","G",1,"English             ",2461,2,7763,"2005-07-28 06:35:16","2005-08-03 02:46:16",30311,"5.99","2007-04-28 05:03:42.996577"
116,9,"Foreign",567,"Meet Chocolate",2006,3,"2.99","G",1,"English             ",2586,2,9245,"2005-07-30 14:07:50","2005-08-06 17:59:50",30312,"6.99","2007-04-30 12:36:16.996577"
116,2,"Animation",326,"Flying Hook",2006,6,"2.99","NC-17",1,"English             ",1489,2,2861,"2005-06-19 23:21:34","2005-06-26 17:32:34",18957,"3.99","2007-02-19 21:50:00.996577"
116,2,"Animation",865,"Sunrise League",2006,3,"4.99","PG-13",1,"English             ",3971,1,2639,"2005-06-19 09:24:02","2005-06-21 14:16:02",18956,"4.99","2007-02-19 07:52:28.996577"
116,7,"Drama",396,"Hanging Deep",2006,5,"4.99","G",1,"English             ",1825,2,1913,"2005-06-17 05:19:47","2005-06-21 03:39:47",18955,"4.99","2007-02-17 03:48:13.996577"
116,6,"Documentary",670,"Pelican Comforts",2006,4,"4.99","PG",1,"English             ",3050,1,1762,"2005-06-16 17:50:19","2005-06-19 21:35:19",18954,"4.99","2007-02-16 16:18:45.996577"
116,11,"Horror",535,"Love Suicides",2006,6,"0.99","R",1,"English             ",2452,1,1533,"2005-06-16 00:46:02","2005-06-17 20:11:02",18953,"0.99","2007-02-15 23:14:28.996577"
116,8,"Family",309,"Feud Frogmen",2006,6,"0.99","R",1,"English             ",1412,2,1332,"2005-06-15 11:36:01","2005-06-17 14:29:01",18952,"0.99","2007-02-15 10:04:27.996577"
116,8,"Family",345,"Gables Metropolis",2006,3,"0.99","PG",1,"English             ",1571,1,9562,"2005-07-31 02:23:20","2005-08-06 21:01:20",30313,"3.99","2007-04-30 00:51:46.996577"
116,8,"Family",810,"Slums Duck",2006,5,"0.99","PG",1,"English             ",3706,2,10250,"2005-08-01 02:38:42","2005-08-07 03:59:42",23749,"1.99","2007-03-01 01:07:08.996577"
116,8,"Family",822,"Soup Wisdom",2006,6,"0.99","R",1,"English             ",3757,2,10801,"2005-08-01 22:09:35","2005-08-08 22:23:35",23750,"1.99","2007-03-01 20:38:01.996577"
116,14,"Sci-Fi",972,"Whisperer Giant",2006,4,"4.99","PG-13",1,"English             ",4446,1,11016,"2005-08-02 05:19:13","2005-08-05 05:31:13",23751,"4.99","2007-03-02 03:47:39.996577"
116,13,"New",320,"Flamingos Connecticut",2006,4,"4.99","PG-13",1,"English             ",1463,2,13146,"2005-08-19 12:54:42","2005-08-26 07:31:42",23753,"7.99","2007-03-19 11:23:08.996577"
116,15,"Sports",598,"Mosquito Armageddon",2006,6,"0.99","G",1,"English             ",2728,1,13369,"2005-08-19 21:19:47","2005-08-24 23:25:47",23754,"0.99","2007-03-19 19:48:13.996577"
116,8,"Family",269,"Earring Instinct",2006,3,"0.99","R",1,"English             ",1209,1,13474,"2005-08-20 01:04:32","2005-08-21 20:26:32",23755,"0.99","2007-03-19 23:32:58.996577"
116,16,"Travel",405,"Haunted Antitrust",2006,6,"4.99","NC-17",1,"English             ",1858,2,13775,"2005-08-20 11:56:30","2005-08-28 12:48:30",23756,"6.99","2007-03-20 10:24:56.996577"
116,5,"Comedy",324,"Flintstones Happiness",2006,3,"4.99","PG-13",1,"English             ",1480,1,14763,"2005-08-21 23:34:00","2005-08-31 03:58:00",23757,"11.99","2007-03-21 22:02:26.996577"
116,12,"Music",540,"Lucky Flying",2006,7,"2.99","PG-13",1,"English             ",2469,1,14907,"2005-08-22 04:44:09","2005-08-25 09:53:09",23758,"2.99","2007-03-22 03:12:35.996577"
NULL,11,"Horror",8,"Airport Pollock",2006,6,"4.99","R",1,"English             ",40,2,1058,"2005-05-31 08:04:17","2005-06-03 11:12:17",NULL,NULL,NULL
NULL,1,"Action",111,"Caddyshack Jedi",2006,3,"0.99","NC-17",1,"English             ",500,2,700,"2005-05-29 02:18:54","2005-05-30 05:54:54",NULL,NULL,NULL
NULL,16,"Travel",496,"Kick Savannah",2006,3,"0.99","PG-13",1,"English             ",2287,1,1114,"2005-05-31 16:00:33","2005-06-01 19:05:33",NULL,NULL,NULL
117,15,"Sports",917,"Tuxedo Mile",2006,3,"2.99","R",1,"English             ",4221,2,12337,"2005-08-18 07:02:24","2005-08-20 10:11:24",23763,"2.99","2007-03-18 05:30:50.996577"
117,15,"Sports",631,"Novocaine Flight",2006,4,"0.99","G",1,"English             ",2876,1,12143,"2005-08-18 00:06:26","2005-08-24 02:45:26",23762,"2.99","2007-03-17 22:34:52.996577"
117,14,"Sci-Fi",55,"Barbarella Streetcar",2006,6,"2.99","G",1,"English             ",246,2,11467,"2005-08-02 21:47:07","2005-08-09 00:50:07",23761,"3.99","2007-03-02 20:15:33.996577"
117,9,"Foreign",961,"Wash Heavenly",2006,7,"4.99","R",1,"English             ",4399,2,10558,"2005-08-01 13:00:20","2005-08-05 16:31:20",23760,"4.99","2007-03-01 11:28:46.996577"
117,11,"Horror",30,"Anything Savannah",2006,4,"2.99","R",1,"English             ",144,1,10556,"2005-08-01 12:58:42","2005-08-03 07:18:42",23759,"2.99","2007-03-01 11:27:08.996577"
117,3,"Children",68,"Betrayed Rear",2006,5,"4.99","NC-17",1,"English             ",302,2,12618,"2005-08-18 17:24:02","2005-08-19 15:22:02",23765,"4.99","2007-03-18 15:52:28.996577"
117,9,"Foreign",531,"Lose Inch",2006,3,"0.99","R",1,"English             ",2432,1,5506,"2005-07-10 00:45:48","2005-07-18 20:35:48",30314,"5.99","2007-04-09 23:14:14.996577"
117,15,"Sports",875,"Talented Homicide",2006,6,"0.99","PG",1,"English             ",4018,2,5673,"2005-07-10 08:21:54","2005-07-11 05:54:54",30315,"0.99","2007-04-10 06:50:20.996577"
117,10,"Games",408,"Head Stranger",2006,4,"4.99","R",1,"English             ",1868,1,6093,"2005-07-11 05:52:50","2005-07-20 11:45:50",30316,"9.99","2007-04-11 04:21:16.996577"
117,9,"Foreign",961,"Wash Heavenly",2006,7,"4.99","R",1,"English             ",4395,1,6449,"2005-07-12 00:48:58","2005-07-21 02:57:58",30317,"6.99","2007-04-11 23:17:24.996577"
